BaseCase,RA,RASDG,Year,indicator
87.02,87.02,87.02,2020,Access_to_Safely_Managed_Sanita
88.17,88.17,88.17,2021,Access_to_Safely_Managed_Sanita
88.28,88.28,88.28,2022,Access_to_Safely_Managed_Sanita
88.43,88.43,88.43,2023,Access_to_Safely_Managed_Sanita
88.78,88.78,88.78,2024,Access_to_Safely_Managed_Sanita
89.14,89.14,89.57,2025,Access_to_Safely_Managed_Sanita
89.49,89.49,90.0,2026,Access_to_Safely_Managed_Sanita
89.84,89.84,90.47,2027,Access_to_Safely_Managed_Sanita
90.11,90.1,90.97,2028,Access_to_Safely_Managed_Sanita
90.38,90.37,91.48,2029,Access_to_Safely_Managed_Sanita
90.65,90.65,91.98,2030,Access_to_Safely_Managed_Sanita
90.92,90.92,92.47,2031,Access_to_Safely_Managed_Sanita
91.19,91.19,92.96,2032,Access_to_Safely_Managed_Sanita
91.46,91.46,93.42,2033,Access_to_Safely_Managed_Sanita
91.71,91.72,93.85,2034,Access_to_Safely_Managed_Sanita
91.96,91.97,94.26,2035,Access_to_Safely_Managed_Sanita
92.2,92.21,94.63,2036,Access_to_Safely_Managed_Sanita
92.43,92.44,94.98,2037,Access_to_Safely_Managed_Sanita
92.65,92.68,95.3,2038,Access_to_Safely_Managed_Sanita
92.88,92.9,95.57,2039,Access_to_Safely_Managed_Sanita
93.1,93.12,95.82,2040,Access_to_Safely_Managed_Sanita
93.3,93.34,96.04,2041,Access_to_Safely_Managed_Sanita
93.51,93.55,96.24,2042,Access_to_Safely_Managed_Sanita
93.71,93.76,96.43,2043,Access_to_Safely_Managed_Sanita
93.91,93.96,96.61,2044,Access_to_Safely_Managed_Sanita
94.11,94.16,96.77,2045,Access_to_Safely_Managed_Sanita
94.3,94.36,96.93,2046,Access_to_Safely_Managed_Sanita
94.5,94.56,97.08,2047,Access_to_Safely_Managed_Sanita
94.68,94.75,97.22,2048,Access_to_Safely_Managed_Sanita
94.87,94.94,97.35,2049,Access_to_Safely_Managed_Sanita
95.05,95.13,97.48,2050,Access_to_Safely_Managed_Sanita
95.23,95.32,97.61,2051,Access_to_Safely_Managed_Sanita
95.41,95.5,97.75,2052,Access_to_Safely_Managed_Sanita
95.6,95.69,97.87,2053,Access_to_Safely_Managed_Sanita
95.78,95.87,98.01,2054,Access_to_Safely_Managed_Sanita
95.97,96.06,98.12,2055,Access_to_Safely_Managed_Sanita
96.15,96.24,98.26,2056,Access_to_Safely_Managed_Sanita
96.34,96.43,98.37,2057,Access_to_Safely_Managed_Sanita
96.53,96.63,98.5,2058,Access_to_Safely_Managed_Sanita
96.72,96.84,98.6,2059,Access_to_Safely_Managed_Sanita
96.93,97.04,98.73,2060,Access_to_Safely_Managed_Sanita
94.12,94.12,94.12,2020,Access_to_Safely_Managed_Water
94.57,94.57,94.57,2021,Access_to_Safely_Managed_Water
94.52,94.52,94.52,2022,Access_to_Safely_Managed_Water
94.62,94.62,94.62,2023,Access_to_Safely_Managed_Water
94.78,94.78,94.78,2024,Access_to_Safely_Managed_Water
94.92,94.92,95.11,2025,Access_to_Safely_Managed_Water
95.11,95.11,95.36,2026,Access_to_Safely_Managed_Water
95.29,95.29,95.59,2027,Access_to_Safely_Managed_Water
95.43,95.43,95.83,2028,Access_to_Safely_Managed_Water
95.56,95.56,96.08,2029,Access_to_Safely_Managed_Water
95.69,95.69,96.32,2030,Access_to_Safely_Managed_Water
95.82,95.82,96.55,2031,Access_to_Safely_Managed_Water
95.95,95.95,96.78,2032,Access_to_Safely_Managed_Water
96.09,96.08,97.0,2033,Access_to_Safely_Managed_Water
96.22,96.21,97.21,2034,Access_to_Safely_Managed_Water
96.35,96.35,97.4,2035,Access_to_Safely_Managed_Water
96.48,96.47,97.58,2036,Access_to_Safely_Managed_Water
96.6,96.59,97.74,2037,Access_to_Safely_Managed_Water
96.72,96.71,97.9,2038,Access_to_Safely_Managed_Water
96.83,96.83,98.03,2039,Access_to_Safely_Managed_Water
96.95,96.95,98.15,2040,Access_to_Safely_Managed_Water
97.06,97.06,98.26,2041,Access_to_Safely_Managed_Water
97.17,97.18,98.36,2042,Access_to_Safely_Managed_Water
97.27,97.3,98.46,2043,Access_to_Safely_Managed_Water
97.4,97.41,98.55,2044,Access_to_Safely_Managed_Water
97.51,97.52,98.63,2045,Access_to_Safely_Managed_Water
97.61,97.63,98.71,2046,Access_to_Safely_Managed_Water
97.72,97.74,98.78,2047,Access_to_Safely_Managed_Water
97.82,97.84,98.85,2048,Access_to_Safely_Managed_Water
97.93,97.95,98.92,2049,Access_to_Safely_Managed_Water
98.03,98.06,98.98,2050,Access_to_Safely_Managed_Water
98.14,98.16,99.04,2051,Access_to_Safely_Managed_Water
98.24,98.27,99.11,2052,Access_to_Safely_Managed_Water
98.35,98.37,99.17,2053,Access_to_Safely_Managed_Water
98.45,98.47,99.23,2054,Access_to_Safely_Managed_Water
98.55,98.57,99.29,2055,Access_to_Safely_Managed_Water
98.66,98.68,99.35,2056,Access_to_Safely_Managed_Water
98.76,98.78,99.4,2057,Access_to_Safely_Managed_Water
98.87,98.89,99.46,2058,Access_to_Safely_Managed_Water
98.97,99.0,99.51,2059,Access_to_Safely_Managed_Water
99.08,99.1,99.57,2060,Access_to_Safely_Managed_Water
2828.0,2828.0,2828.0,2020,Agricultural_Production
2874.0,2874.0,2874.0,2021,Agricultural_Production
2899.0,2899.0,2899.0,2022,Agricultural_Production
2916.0,2916.0,2916.0,2023,Agricultural_Production
2937.0,2937.0,2937.0,2024,Agricultural_Production
2961.0,2961.0,2992.0,2025,Agricultural_Production
2982.0,2982.0,3025.0,2026,Agricultural_Production
2997.0,2997.0,3046.0,2027,Agricultural_Production
3007.0,3007.0,3064.0,2028,Agricultural_Production
3013.0,3013.0,3077.0,2029,Agricultural_Production
3018.0,3018.0,3086.0,2030,Agricultural_Production
3021.0,3020.0,3088.0,2031,Agricultural_Production
3023.0,3022.0,3085.0,2032,Agricultural_Production
3024.0,3022.0,3078.0,2033,Agricultural_Production
3025.0,3022.0,3067.0,2034,Agricultural_Production
3026.0,3022.0,3053.0,2035,Agricultural_Production
3026.0,3022.0,3036.0,2036,Agricultural_Production
3025.0,3021.0,3017.0,2037,Agricultural_Production
3025.0,3021.0,2995.0,2038,Agricultural_Production
3025.0,3020.0,2976.0,2039,Agricultural_Production
3024.0,3018.0,2928.0,2040,Agricultural_Production
3022.0,3016.0,2881.0,2041,Agricultural_Production
3019.0,3012.0,2838.0,2042,Agricultural_Production
3015.0,3008.0,2797.0,2043,Agricultural_Production
3010.0,3002.0,2758.0,2044,Agricultural_Production
3005.0,2997.0,2721.0,2045,Agricultural_Production
3001.0,2992.0,2686.0,2046,Agricultural_Production
2997.0,2988.0,2655.0,2047,Agricultural_Production
2993.0,2982.0,2625.0,2048,Agricultural_Production
2989.0,2978.0,2598.0,2049,Agricultural_Production
2985.0,2972.0,2572.0,2050,Agricultural_Production
2981.0,2967.0,2548.0,2051,Agricultural_Production
2975.0,2960.0,2525.0,2052,Agricultural_Production
2971.0,2954.0,2504.0,2053,Agricultural_Production
2965.0,2947.0,2483.0,2054,Agricultural_Production
2960.0,2940.0,2463.0,2055,Agricultural_Production
2954.0,2934.0,2454.0,2056,Agricultural_Production
2950.0,2927.0,2443.0,2057,Agricultural_Production
2947.0,2922.0,2431.0,2058,Agricultural_Production
2945.0,2917.0,2420.0,2059,Agricultural_Production
2944.0,2913.0,2411.0,2060,Agricultural_Production
11.71,11.71,11.71,2020,Average_Education_Years
11.76,11.76,11.76,2021,Average_Education_Years
11.81,11.81,11.81,2022,Average_Education_Years
11.85,11.85,11.85,2023,Average_Education_Years
11.9,11.9,11.9,2024,Average_Education_Years
11.94,11.94,11.94,2025,Average_Education_Years
11.98,11.98,11.99,2026,Average_Education_Years
12.03,12.03,12.03,2027,Average_Education_Years
12.07,12.07,12.08,2028,Average_Education_Years
12.11,12.11,12.13,2029,Average_Education_Years
12.15,12.15,12.17,2030,Average_Education_Years
12.19,12.19,12.22,2031,Average_Education_Years
12.23,12.23,12.27,2032,Average_Education_Years
12.28,12.28,12.32,2033,Average_Education_Years
12.31,12.32,12.37,2034,Average_Education_Years
12.35,12.35,12.42,2035,Average_Education_Years
12.39,12.39,12.47,2036,Average_Education_Years
12.43,12.43,12.52,2037,Average_Education_Years
12.47,12.47,12.57,2038,Average_Education_Years
12.51,12.51,12.62,2039,Average_Education_Years
12.55,12.55,12.67,2040,Average_Education_Years
12.58,12.58,12.72,2041,Average_Education_Years
12.62,12.62,12.77,2042,Average_Education_Years
12.65,12.66,12.82,2043,Average_Education_Years
12.69,12.69,12.87,2044,Average_Education_Years
12.73,12.73,12.92,2045,Average_Education_Years
12.76,12.76,12.97,2046,Average_Education_Years
12.79,12.79,13.02,2047,Average_Education_Years
12.83,12.83,13.07,2048,Average_Education_Years
12.86,12.86,13.11,2049,Average_Education_Years
12.89,12.89,13.16,2050,Average_Education_Years
12.92,12.93,13.21,2051,Average_Education_Years
12.96,12.96,13.26,2052,Average_Education_Years
12.99,12.99,13.3,2053,Average_Education_Years
13.02,13.02,13.35,2054,Average_Education_Years
13.05,13.05,13.4,2055,Average_Education_Years
13.08,13.09,13.44,2056,Average_Education_Years
13.11,13.12,13.49,2057,Average_Education_Years
13.14,13.15,13.54,2058,Average_Education_Years
13.17,13.18,13.58,2059,Average_Education_Years
13.2,13.21,13.63,2060,Average_Education_Years
2.717,2.717,2.717,2020,Carbon_Emissions_from_Fossil
2.67,2.67,2.67,2021,Carbon_Emissions_from_Fossil
2.682,2.682,2.682,2022,Carbon_Emissions_from_Fossil
2.7,2.7,2.7,2023,Carbon_Emissions_from_Fossil
2.704,2.704,2.704,2024,Carbon_Emissions_from_Fossil
2.704,2.704,2.704,2025,Carbon_Emissions_from_Fossil
2.701,2.687,2.688,2026,Carbon_Emissions_from_Fossil
2.69,2.65,2.65,2027,Carbon_Emissions_from_Fossil
2.668,2.581,2.579,2028,Carbon_Emissions_from_Fossil
2.64,2.484,2.482,2029,Carbon_Emissions_from_Fossil
2.61,2.367,2.369,2030,Carbon_Emissions_from_Fossil
2.579,2.246,2.253,2031,Carbon_Emissions_from_Fossil
2.55,2.127,2.14,2032,Carbon_Emissions_from_Fossil
2.522,2.007,2.027,2033,Carbon_Emissions_from_Fossil
2.498,1.89,1.918,2034,Carbon_Emissions_from_Fossil
2.478,1.774,1.809,2035,Carbon_Emissions_from_Fossil
2.468,1.661,1.701,2036,Carbon_Emissions_from_Fossil
2.464,1.549,1.592,2037,Carbon_Emissions_from_Fossil
2.449,1.427,1.467,2038,Carbon_Emissions_from_Fossil
2.421,1.3,1.341,2039,Carbon_Emissions_from_Fossil
2.389,1.157,1.195,2040,Carbon_Emissions_from_Fossil
2.354,1.005,1.041,2041,Carbon_Emissions_from_Fossil
2.315,0.862,0.895,2042,Carbon_Emissions_from_Fossil
2.274,0.723,0.753,2043,Carbon_Emissions_from_Fossil
2.232,0.602,0.627,2044,Carbon_Emissions_from_Fossil
2.194,0.496,0.518,2045,Carbon_Emissions_from_Fossil
2.157,0.4,0.419,2046,Carbon_Emissions_from_Fossil
2.121,0.31,0.33,2047,Carbon_Emissions_from_Fossil
2.087,0.225,0.246,2048,Carbon_Emissions_from_Fossil
2.038,0.157,0.176,2049,Carbon_Emissions_from_Fossil
2.011,0.096,0.116,2050,Carbon_Emissions_from_Fossil
1.978,0.042,0.06,2051,Carbon_Emissions_from_Fossil
1.933,0.0,0.01,2052,Carbon_Emissions_from_Fossil
1.881,0.0,0.0,2053,Carbon_Emissions_from_Fossil
1.824,0.0,0.0,2054,Carbon_Emissions_from_Fossil
1.763,0.0,0.0,2055,Carbon_Emissions_from_Fossil
1.7,0.0,0.0,2056,Carbon_Emissions_from_Fossil
1.637,0.0,0.0,2057,Carbon_Emissions_from_Fossil
1.573,0.0,0.0,2058,Carbon_Emissions_from_Fossil
1.512,0.0,0.0,2059,Carbon_Emissions_from_Fossil
1.454,0.0,0.0,2060,Carbon_Emissions_from_Fossil
99.89,99.89,99.89,2020,Electricity_Access
99.92,99.92,99.92,2021,Electricity_Access
99.92,99.92,99.92,2022,Electricity_Access
99.93,99.93,99.93,2023,Electricity_Access
99.94,99.94,99.94,2024,Electricity_Access
99.94,100.0,100.0,2025,Electricity_Access
99.95,100.0,100.0,2026,Electricity_Access
99.95,100.0,100.0,2027,Electricity_Access
99.96,100.0,100.0,2028,Electricity_Access
99.96,100.0,100.0,2029,Electricity_Access
99.97,100.0,100.0,2030,Electricity_Access
99.98,100.0,100.0,2031,Electricity_Access
99.98,100.0,100.0,2032,Electricity_Access
99.99,100.0,100.0,2033,Electricity_Access
99.99,100.0,100.0,2034,Electricity_Access
100.0,100.0,100.0,2035,Electricity_Access
100.0,100.0,100.0,2036,Electricity_Access
100.0,100.0,100.0,2037,Electricity_Access
100.0,100.0,100.0,2038,Electricity_Access
100.0,100.0,100.0,2039,Electricity_Access
100.0,100.0,100.0,2040,Electricity_Access
100.0,100.0,100.0,2041,Electricity_Access
100.0,100.0,100.0,2042,Electricity_Access
100.0,100.0,100.0,2043,Electricity_Access
100.0,100.0,100.0,2044,Electricity_Access
100.0,100.0,100.0,2045,Electricity_Access
100.0,100.0,100.0,2046,Electricity_Access
100.0,100.0,100.0,2047,Electricity_Access
100.0,100.0,100.0,2048,Electricity_Access
100.0,100.0,100.0,2049,Electricity_Access
100.0,100.0,100.0,2050,Electricity_Access
100.0,100.0,100.0,2051,Electricity_Access
100.0,100.0,100.0,2052,Electricity_Access
100.0,100.0,100.0,2053,Electricity_Access
100.0,100.0,100.0,2054,Electricity_Access
100.0,100.0,100.0,2055,Electricity_Access
100.0,100.0,100.0,2056,Electricity_Access
100.0,100.0,100.0,2057,Electricity_Access
100.0,100.0,100.0,2058,Electricity_Access
100.0,100.0,100.0,2059,Electricity_Access
100.0,100.0,100.0,2060,Electricity_Access
8417.0,8417.0,8417.0,2020,Electricity_Use
8573.0,8573.0,8573.0,2021,Electricity_Use
8808.0,8808.0,8808.0,2022,Electricity_Use
9000.0,9000.0,9000.0,2023,Electricity_Use
9159.0,9159.0,9159.0,2024,Electricity_Use
9290.0,9291.0,9291.0,2025,Electricity_Use
9396.0,9272.0,9272.0,2026,Electricity_Use
9491.0,9238.0,9237.0,2027,Electricity_Use
9582.0,9201.0,9210.0,2028,Electricity_Use
9672.0,9163.0,9187.0,2029,Electricity_Use
9763.0,9127.0,9170.0,2030,Electricity_Use
9855.0,9096.0,9161.0,2031,Electricity_Use
9950.0,9067.0,9156.0,2032,Electricity_Use
10047.0,9038.0,9153.0,2033,Electricity_Use
10145.0,9007.0,9150.0,2034,Electricity_Use
10243.0,8973.0,9146.0,2035,Electricity_Use
10340.0,8934.0,9138.0,2036,Electricity_Use
10434.0,8887.0,9121.0,2037,Electricity_Use
10528.0,8815.0,9078.0,2038,Electricity_Use
10624.0,8735.0,9027.0,2039,Electricity_Use
10724.0,8652.0,8970.0,2040,Electricity_Use
10828.0,8632.0,8976.0,2041,Electricity_Use
10936.0,8611.0,8980.0,2042,Electricity_Use
11046.0,8586.0,8981.0,2043,Electricity_Use
11159.0,8560.0,8978.0,2044,Electricity_Use
11273.0,8530.0,8972.0,2045,Electricity_Use
11387.0,8495.0,8959.0,2046,Electricity_Use
11500.0,8454.0,8939.0,2047,Electricity_Use
11612.0,8440.0,8948.0,2048,Electricity_Use
11722.0,8419.0,8946.0,2049,Electricity_Use
11832.0,8392.0,8940.0,2050,Electricity_Use
11943.0,8359.0,8924.0,2051,Electricity_Use
12050.0,8317.0,8901.0,2052,Electricity_Use
12159.0,8270.0,8872.0,2053,Electricity_Use
12270.0,8218.0,8840.0,2054,Electricity_Use
12384.0,8161.0,8800.0,2055,Electricity_Use
12502.0,8120.0,8778.0,2056,Electricity_Use
12622.0,8071.0,8744.0,2057,Electricity_Use
12744.0,8020.0,8710.0,2058,Electricity_Use
12866.0,7970.0,8672.0,2059,Electricity_Use
12921.0,7884.0,8593.0,2060,Electricity_Use
47184.0,47184.0,47184.0,2020,Energy_Demand_per_capita
46700.0,46700.0,46700.0,2021,Energy_Demand_per_capita
47064.0,47064.0,47064.0,2022,Energy_Demand_per_capita
47191.0,47191.0,47191.0,2023,Energy_Demand_per_capita
47308.0,47308.0,47308.0,2024,Energy_Demand_per_capita
47367.0,47367.0,47367.0,2025,Energy_Demand_per_capita
47329.0,46714.0,46713.0,2026,Energy_Demand_per_capita
47263.0,46030.0,46025.0,2027,Energy_Demand_per_capita
47253.0,45411.0,45453.0,2028,Energy_Demand_per_capita
47257.0,44822.0,44929.0,2029,Energy_Demand_per_capita
47282.0,44271.0,44461.0,2030,Energy_Demand_per_capita
47329.0,43761.0,44045.0,2031,Energy_Demand_per_capita
47396.0,43280.0,43666.0,2032,Energy_Demand_per_capita
47477.0,42808.0,43304.0,2033,Energy_Demand_per_capita
47565.0,42342.0,42953.0,2034,Energy_Demand_per_capita
47654.0,41870.0,42599.0,2035,Energy_Demand_per_capita
47741.0,41380.0,42232.0,2036,Energy_Demand_per_capita
47815.0,40866.0,41835.0,2037,Energy_Demand_per_capita
47888.0,40175.0,41252.0,2038,Energy_Demand_per_capita
47967.0,39466.0,40648.0,2039,Energy_Demand_per_capita
48067.0,38750.0,40025.0,2040,Energy_Demand_per_capita
48186.0,38307.0,39667.0,2041,Energy_Demand_per_capita
48314.0,37866.0,39307.0,2042,Energy_Demand_per_capita
48451.0,37419.0,38936.0,2043,Energy_Demand_per_capita
48597.0,36968.0,38558.0,2044,Energy_Demand_per_capita
48747.0,36512.0,38169.0,2045,Energy_Demand_per_capita
48893.0,36038.0,37755.0,2046,Energy_Demand_per_capita
49034.0,35545.0,37319.0,2047,Energy_Demand_per_capita
49165.0,35268.0,37108.0,2048,Energy_Demand_per_capita
49292.0,34965.0,36855.0,2049,Energy_Demand_per_capita
49414.0,34642.0,36586.0,2050,Energy_Demand_per_capita
49529.0,34298.0,36282.0,2051,Energy_Demand_per_capita
49637.0,33927.0,35958.0,2052,Energy_Demand_per_capita
49748.0,33534.0,35631.0,2053,Energy_Demand_per_capita
49868.0,33132.0,35287.0,2054,Energy_Demand_per_capita
49998.0,32713.0,34922.0,2055,Energy_Demand_per_capita
50140.0,32360.0,34622.0,2056,Energy_Demand_per_capita
50291.0,31956.0,34265.0,2057,Energy_Demand_per_capita
50445.0,31555.0,33905.0,2058,Energy_Demand_per_capita
50596.0,31166.0,33537.0,2059,Energy_Demand_per_capita
50736.0,30801.0,33182.0,2060,Energy_Demand_per_capita
1.2699,1.2699,1.2699,2020,Energy_Demand_Relative_to_GDP
1.18675,1.18675,1.18675,2021,Energy_Demand_Relative_to_GDP
1.16852,1.16852,1.16852,2022,Energy_Demand_Relative_to_GDP
1.15387,1.15387,1.15387,2023,Energy_Demand_Relative_to_GDP
1.13554,1.13554,1.13554,2024,Energy_Demand_Relative_to_GDP
1.11693,1.11694,1.11694,2025,Energy_Demand_Relative_to_GDP
1.09586,1.08164,1.08161,2026,Energy_Demand_Relative_to_GDP
1.07483,1.04677,1.04495,2027,Energy_Demand_Relative_to_GDP
1.05524,1.01392,1.01093,2028,Energy_Demand_Relative_to_GDP
1.03637,0.98236,0.97808,2029,Energy_Demand_Relative_to_GDP
1.01814,0.95207,0.9466,2030,Energy_Demand_Relative_to_GDP
1.00056,0.92336,0.91664,2031,Energy_Demand_Relative_to_GDP
0.98373,0.89592,0.88786,2032,Energy_Demand_Relative_to_GDP
0.9675,0.86955,0.86007,2033,Energy_Demand_Relative_to_GDP
0.95178,0.84403,0.83305,2034,Energy_Demand_Relative_to_GDP
0.93648,0.81915,0.80658,2035,Energy_Demand_Relative_to_GDP
0.9218,0.79511,0.7813,2036,Energy_Demand_Relative_to_GDP
0.90733,0.77135,0.75652,2037,Energy_Demand_Relative_to_GDP
0.89325,0.7452,0.72944,2038,Energy_Demand_Relative_to_GDP
0.87958,0.7196,0.70317,2039,Energy_Demand_Relative_to_GDP
0.86647,0.69464,0.67767,2040,Energy_Demand_Relative_to_GDP
0.85399,0.67508,0.65737,2041,Energy_Demand_Relative_to_GDP
0.84189,0.65601,0.63757,2042,Energy_Demand_Relative_to_GDP
0.83017,0.63728,0.61818,2043,Energy_Demand_Relative_to_GDP
0.81882,0.61899,0.59931,2044,Energy_Demand_Relative_to_GDP
0.80787,0.60115,0.58092,2045,Energy_Demand_Relative_to_GDP
0.79715,0.58362,0.56288,2046,Energy_Demand_Relative_to_GDP
0.7867,0.56632,0.54519,2047,Energy_Demand_Relative_to_GDP
0.77642,0.55301,0.53157,2048,Energy_Demand_Relative_to_GDP
0.76633,0.53967,0.51751,2049,Energy_Demand_Relative_to_GDP
0.75626,0.52636,0.50406,2050,Energy_Demand_Relative_to_GDP
0.74683,0.51347,0.49058,2051,Energy_Demand_Relative_to_GDP
0.73745,0.50049,0.47755,2052,Energy_Demand_Relative_to_GDP
0.72818,0.4876,0.46472,2053,Energy_Demand_Relative_to_GDP
0.71907,0.47481,0.45226,2054,Energy_Demand_Relative_to_GDP
0.7101,0.46209,0.43967,2055,Energy_Demand_Relative_to_GDP
0.70133,0.45048,0.42845,2056,Energy_Demand_Relative_to_GDP
0.69278,0.43848,0.41659,2057,Energy_Demand_Relative_to_GDP
0.68452,0.42676,0.40533,2058,Energy_Demand_Relative_to_GDP
0.67651,0.41555,0.39402,2059,Energy_Demand_Relative_to_GDP
0.66873,0.40488,0.38354,2060,Energy_Demand_Relative_to_GDP
47468.0,47468.0,47468.0,2020,Fossil_Fuel_Production
47590.0,47590.0,47590.0,2021,Fossil_Fuel_Production
47688.0,47688.0,47688.0,2022,Fossil_Fuel_Production
47596.0,47596.0,47596.0,2023,Fossil_Fuel_Production
47700.0,47700.0,47700.0,2024,Fossil_Fuel_Production
47816.0,47816.0,47816.0,2025,Fossil_Fuel_Production
47839.0,47839.0,47839.0,2026,Fossil_Fuel_Production
47773.0,47524.0,47519.0,2027,Fossil_Fuel_Production
47634.0,46842.0,46827.0,2028,Fossil_Fuel_Production
47398.0,45837.0,45834.0,2029,Fossil_Fuel_Production
47088.0,44647.0,44679.0,2030,Fossil_Fuel_Production
46800.0,43455.0,43551.0,2031,Fossil_Fuel_Production
46523.0,42186.0,42373.0,2032,Fossil_Fuel_Production
46309.0,40743.0,41034.0,2033,Fossil_Fuel_Production
46168.0,39271.0,39666.0,2034,Fossil_Fuel_Production
46102.0,37824.0,38311.0,2035,Fossil_Fuel_Production
46090.0,36364.0,36916.0,2036,Fossil_Fuel_Production
46113.0,34874.0,35458.0,2037,Fossil_Fuel_Production
45989.0,33299.0,33893.0,2038,Fossil_Fuel_Production
45721.0,31409.0,31995.0,2039,Fossil_Fuel_Production
45430.0,29253.0,29821.0,2040,Fossil_Fuel_Production
45078.0,26934.0,27470.0,2041,Fossil_Fuel_Production
44707.0,24619.0,25120.0,2042,Fossil_Fuel_Production
44301.0,22430.0,22882.0,2043,Fossil_Fuel_Production
43908.0,20455.0,20848.0,2044,Fossil_Fuel_Production
43527.0,18776.0,19119.0,2045,Fossil_Fuel_Production
43178.0,17179.0,17502.0,2046,Fossil_Fuel_Production
42818.0,15705.0,16034.0,2047,Fossil_Fuel_Production
42432.0,14371.0,14663.0,2048,Fossil_Fuel_Production
41996.0,13210.0,13510.0,2049,Fossil_Fuel_Production
41872.0,12194.0,12467.0,2050,Fossil_Fuel_Production
41568.0,11289.0,11535.0,2051,Fossil_Fuel_Production
41050.0,10440.0,10663.0,2052,Fossil_Fuel_Production
40428.0,9652.0,9868.0,2053,Fossil_Fuel_Production
39733.0,8912.0,9099.0,2054,Fossil_Fuel_Production
38979.0,8211.0,8389.0,2055,Fossil_Fuel_Production
38180.0,7548.0,7697.0,2056,Fossil_Fuel_Production
37349.0,6928.0,7067.0,2057,Fossil_Fuel_Production
36501.0,6343.0,6456.0,2058,Fossil_Fuel_Production
35639.0,5802.0,5913.0,2059,Fossil_Fuel_Production
34782.0,5302.0,5392.0,2060,Fossil_Fuel_Production
41.54,41.54,41.54,2020,GDP_(MER)
44.05,44.05,44.05,2021,GDP_(MER)
45.13,45.13,45.13,2022,GDP_(MER)
45.85,45.85,45.85,2023,GDP_(MER)
46.72,46.72,46.72,2024,GDP_(MER)
47.56,47.56,47.56,2025,GDP_(MER)
48.43,48.43,48.43,2026,GDP_(MER)
49.31,49.31,49.39,2027,GDP_(MER)
50.2,50.21,50.41,2028,GDP_(MER)
51.11,51.14,51.5,2029,GDP_(MER)
52.04,52.11,52.65,2030,GDP_(MER)
52.99,53.09,53.84,2031,GDP_(MER)
53.94,54.09,55.09,2032,GDP_(MER)
54.91,55.09,56.38,2033,GDP_(MER)
55.88,56.1,57.71,2034,GDP_(MER)
56.86,57.12,59.08,2035,GDP_(MER)
57.82,58.11,60.42,2036,GDP_(MER)
58.78,59.1,61.78,2037,GDP_(MER)
59.74,60.08,63.13,2038,GDP_(MER)
60.7,61.05,64.47,2039,GDP_(MER)
61.67,62.02,65.81,2040,GDP_(MER)
62.64,63.0,67.16,2041,GDP_(MER)
63.62,64.0,68.53,2042,GDP_(MER)
64.6,65.0,69.92,2043,GDP_(MER)
65.58,66.0,71.32,2044,GDP_(MER)
66.54,66.99,72.71,2045,GDP_(MER)
67.5,67.97,74.1,2046,GDP_(MER)
68.45,68.94,75.47,2047,GDP_(MER)
69.38,69.89,76.81,2048,GDP_(MER)
70.3,70.83,78.18,2049,GDP_(MER)
71.23,71.76,79.5,2050,GDP_(MER)
72.1,72.64,80.81,2051,GDP_(MER)
72.98,73.51,82.06,2052,GDP_(MER)
73.86,74.37,83.34,2053,GDP_(MER)
